Country,Latitude,Longitude
SWE,57.2400,18.3800
CHN,36.1833,120.3833
SWE,57.2000,12.8100
CHL,-18.3500,-70.3330
SWE,57.2500,12.1000
SWE,57.2000,14.2500
CHL,-23.4330,-70.4500
SWE,57.2000,15.9700
CHL,-27.1670,-109.4330
SWE,57.2600,12.3200
SWE,57.2000,15.0800
USA,19.9833,-155.2000
SWE,57.2700,15.9300
BRA,-3.0400,-43.2400
SWE,57.2200,15.9200
SWE,57.2700,16.4100
BRA,-3.6300,-44.3800
CHL,-29.9170,-71.2000
SWE,57.2300,14.7500
CHL,-32.7830,-71.5170
SWE,57.2300,12.7000
SWE,57.2400,14.5900
BRA,-3.7100,-44.2900
SWE,57.2800,17.0000
SWE,57.2800,13.5300
SWE,57.3700,13.0500
SWE,57.3700,15.3800
SWE,57.2900,14.1400
SWE,57.2900,17.9600
SWE,57.2900,15.5700
SWE,57.3000,12.6900
CAN,69.0833,-79.0333
SWE,57.3100,15.1300
SWE,57.3000,11.9000
SWE,57.3700,17.1000
BRA,-3.9400,-44.0200
SWE,57.3700,18.2500
SWE,57.3200,13.4300
BRA,-2.9300,-44.0600
SWE,57.4000,14.6400
BRA,-3.9800,-44.4700
SWE,57.3800,11.9700
SWE,57.3200,15.3000
BRA,-3.5700,-44.5800
SWE,57.3800,13.3000
SWE,57.3200,13.9300
BRA,-3.7700,-44.8300
SWE,57.3844,15.8033
SWE,57.4200,18.9200
BRA,-3.7700,-45.2200
SWE,57.3900,16.0900
SWE,57.3917,15.9133
BRA,-3.6600,-45.4400
BRA,-3.4000,-45.0100
BRA,-3.4200,-45.6700
SWE,57.3900,15.2700
SWE,57.3900,13.5300
SWE,57.0700,15.9700
SWE,57.4000,18.5300
SWE,57.4400,14.8900
SWE,57.4400,14.4700
SWE,57.4200,13.2800
SWE,57.4300,18.2200
SWE,57.4300,14.1000
SWE,57.4300,18.1664
SWE,57.4400,18.4900
SWE,57.4900,13.8600
SWE,57.4400,12.4100
SWE,57.4400,18.9900
SWE,57.4500,15.0300
SWE,57.4500,13.1000
SWE,57.5000,14.4700
SWE,57.5000,18.4600
SWE,57.4500,18.9800
SWE,57.4700,12.6500
CAN,68.5500,-83.3167
SWE,57.4700,15.5000
SWE,57.5100,15.9200
SWE,57.4700,16.6497
SWE,57.5100,15.5100
SWE,57.4800,12.7000
SWE,57.4900,12.2000
SWE,57.5200,16.2800
SWE,57.6000,18.4500
SWE,57.5400,15.1000
SWE,57.5500,12.4600
SWE,57.5400,13.3400
SWE,57.5600,13.2800
SWE,57.5600,12.0400
SWE,57.6000,14.5200
SWE,57.5900,13.9300
SWE,57.6000,13.9300
SWE,57.6100,12.0700
SWE,57.6200,12.9400
SWE,57.6300,15.5700
SWE,57.5700,14.4700
SWE,57.6200,16.3097
SWE,57.5700,14.6300
SWE,57.5700,18.7700
SWE,57.6300,11.6100
SWE,57.6400,16.5700
SWE,57.6400,14.6900
SWE,57.5700,16.2800
SWE,57.6700,14.9800
SWE,57.6900,12.2300
SWE,57.6500,13.2400
SWE,57.6500,16.3700
SWE,57.6900,13.7100
SWE,57.6600,12.0400
SWE,57.6900,14.1500
SWE,57.7000,18.6400
SWE,57.6600,12.5500
SWE,57.7100,14.4900
SWE,57.6700,12.3000
SWE,57.6700,15.8500
SWE,57.7100,16.4600
SWE,57.7200,11.7800
SWE,57.7500,12.3500
SWE,57.7200,16.5300
SWE,57.7600,12.9500
SWE,57.7200,18.6300
SWE,57.7700,13.4700
SWE,57.7700,12.4200
SWE,57.7200,15.7100
SWE,57.7900,16.5900
SWE,57.7800,13.1700
SWE,57.7200,13.1200
SWE,57.7900,14.2900
SWE,57.7200,14.9900
SWE,57.8100,14.9900
SWE,57.7400,18.4300
SWE,57.8100,18.6300
SWE,57.8100,15.6700
SWE,57.8200,18.9300
SWE,57.7500,15.3800
SWE,57.8200,14.7200
SWE,57.8500,15.2200
SWE,57.8200,14.8900
SWE,57.8600,12.1400
SWE,57.8300,15.1000
SWE,57.8700,16.0500
SWE,57.8700,19.0500
SWE,57.8700,12.7100
SWE,57.8700,16.1700
SWE,57.8800,15.3500
SWE,57.8900,15.8700
SWE,57.8400,14.4300
SWE,57.8900,14.7300
SWE,57.8500,12.3800
SWE,57.8500,14.2800
SWE,57.9200,12.0700
SWE,57.8900,12.5500
CHL,-33.6330,-75.8170
SWE,57.8900,18.7600
SWE,57.9200,13.0800
SWE,57.9200,13.8800
SWE,57.9000,19.1600
SWE,57.9200,18.9600
CHL,-34.9670,-71.2330
BRA,-3.3500,-46.8800
SWE,57.9300,11.7800
SWE,57.9000,14.3200
CHL,-38.7500,-72.6330
SWE,57.9400,13.0700
SWE,57.9000,16.7000
SWE,57.9500,11.5500
SWE,57.9500,11.8200
SWE,57.9500,16.6497
SWE,57.9300,13.7000
SWE,57.9100,14.8000
SWE,57.9700,13.7800
SWE,58.0200,12.8300
CHL,-41.4330,-73.1000
SWE,57.9700,13.8500
SWE,57.9800,14.7500
SWE,58.0000,15.6500
SWE,58.0200,16.0797
SWE,58.0200,11.6000
SWE,57.9900,16.3097
SWE,58.0100,12.1500
ARG,-45.9170,-71.7000
SWE,58.0200,12.8600
SWE,58.0200,12.7800
SWE,58.1000,11.3500
BRA,-4.2300,-46.1800
USA,19.7842,-155.0936
SWE,58.0700,15.2400
BRA,-3.0100,-47.3400
SWE,58.0300,14.4700
SWE,58.0400,14.9900
BRA,-3.7400,-47.5000
CHL,-53.0000,-70.9670
SWE,58.0500,12.1600
SWE,58.1000,14.4100
SWE,58.1000,12.6600
CHL,-20.5350,-70.1810
SWE,58.1100,14.0700
SWE,58.0900,14.4000
CHL,-27.2960,-70.4140
CHL,-33.3930,-70.7860
SWE,58.0600,14.6000
SWE,58.1100,15.2500
CHL,-33.4330,-70.6830
SWE,58.0600,11.6500
SWE,58.1100,14.0800
SWE,58.1300,15.4400
SWE,58.0700,12.0100
CHL,-36.5820,-72.0310
SWE,58.1300,15.8600
SWE,58.0700,14.5300
CHL,-36.7730,-73.0630
CAN,73.7667,-105.3000
SWE,58.1300,15.2500
SWE,58.0800,13.4000
SWE,58.1400,16.2100
CAN,69.5333,-93.5167
SWE,58.1600,13.5400
SWE,58.0900,13.0500
SWE,58.0900,11.3300
SWE,58.1600,12.6500
CHL,-39.6500,-73.0860
SWE,58.2100,16.3700
SWE,58.2000,15.0800
CAN,73.0333,-84.5500
CHL,-40.6000,-73.0500
SWE,58.1700,12.4200
SWE,58.2000,15.0200
SWE,58.1800,13.9800
SWE,58.2100,16.5797
SWE,58.1800,13.9700
ARG,-45.5940,-72.1060
SWE,58.2000,16.0100
SWE,58.2200,11.9300
SWE,58.2700,11.4300
SWE,58.2200,13.0600
SWE,58.2500,14.6600
SWE,58.2900,13.8000
SWE,58.2400,11.6800
SWE,58.2900,15.2400
SWE,58.3000,12.3200
SWE,58.2300,13.7200
CHL,-41.4667,-72.8167
SWE,58.2500,11.4500
SWE,58.3200,14.7700
BRA,-3.4500,-47.4700
SWE,58.3100,12.3300
CYM,19.3000,-81.3667
SWE,58.3100,14.9300
SWE,58.3200,15.7100
CMR,4.0200,9.7200
SWE,58.2500,17.0100
CMR,7.3500,13.5670
SWE,58.3200,14.3300
CMR,10.4510,14.2570
SWE,58.3200,13.0400
CMR,9.3360,13.3700
CMR,4.6000,13.7330
COL,12.5830,-81.7170
SWE,58.2506,17.0106
SWE,58.3300,14.0600
COL,4.7010,-74.1500
SWE,58.2600,16.0400
SWE,58.3300,11.2200
SWE,58.3300,15.1500
SWE,58.3300,16.8200
SWE,58.2700,15.7400
SWE,58.3400,12.6800
SWE,58.2700,12.6600
SWE,58.3500,13.1300
SWE,58.2700,16.0797
SWE,58.3500,16.6300
SWE,58.3700,11.9400
SWE,58.3600,12.3600
SWE,58.4300,16.1400
SWE,58.3600,14.7000
SWE,58.4300,14.8300
SWE,58.3600,13.2500
SWE,58.4300,16.6000
SWE,58.3600,11.2300
SWE,58.4400,12.6900
CAN,81.1667,-91.8167
SWE,58.4500,14.8900
CAN,69.5500,-93.5833
COL,4.5500,-70.9170
SWE,58.3700,13.5200
SWE,58.4400,15.3800
SWE,58.3800,13.3300
SWE,58.4500,13.8300
SWE,58.3800,15.2000
SWE,58.3800,15.8200
COL,3.5500,-76.3830
BRA,-3.5000,-48.8300
SWE,58.4500,13.6700
SWE,58.3900,15.2200
SWE,58.4900,16.0000
SWE,58.3900,13.8400
COL,1.4170,-77.2670
SWE,58.4000,13.4500
SWE,58.5000,16.2800
COL,13.3570,-81.3580
SWE,58.4000,13.5500
SWE,58.4800,13.4000
SWE,58.5300,13.1300
SWE,58.4200,13.7700
COL,11.1200,-74.2310
SWE,58.5100,16.8600
SWE,58.4200,15.6200
COL,10.4420,-75.5130
COL,10.8900,-74.7810
SWE,58.5200,14.5100
COL,11.5260,-72.9260
SWE,58.5200,13.9800
COL,10.4350,-73.2500
SWE,58.5200,13.0700
CAN,65.8833,-89.4500
SWE,58.5300,11.5700
COL,8.8240,-75.8260
SWE,58.5400,16.5700
SWE,58.5200,11.5200
SWE,58.5600,15.0200
COL,7.8120,-76.7160
SWE,58.5900,15.8200
SWE,58.5500,16.8200
SWE,58.6400,12.4200
SWE,58.6100,16.2100
SWE,58.6100,12.2000
SWE,58.6100,16.1200
COL,7.0240,-73.8070
SWE,58.6200,13.4700
SWE,58.5500,11.0300
COL,7.1270,-73.1850
SWE,58.5500,14.0000
SWE,58.6500,14.1300
COL,7.9280,-72.5120
SWE,58.6500,15.0500
SWE,58.5600,13.3500
COL,7.0690,-70.7370
COL,6.2200,-75.5910
SWE,58.6600,13.1200
SWE,58.5700,12.3700
BRA,-3.1600,-48.1000
SWE,58.5700,14.0200
SWE,58.5700,15.9000
COL,6.1650,-75.4230
COL,5.6910,-76.6410
SWE,58.6700,11.8800
COL,4.8130,-75.7400
SWE,58.5700,11.5600
SWE,58.6800,16.1300
SWE,58.6800,17.1200
COL,4.4530,-75.7660
SWE,58.6900,16.3097
SWE,58.5800,13.3400
SWE,58.6900,11.2500
COL,4.4220,-75.1330
SWE,58.7200,15.7800
SWE,58.5800,14.1200
SWE,58.5800,16.1497
SWE,58.5800,16.2397
SWE,58.7000,13.1100
SWE,58.8100,15.1300
COL,4.1680,-73.6140
COL,2.9500,-75.2940
SWE,58.8100,14.6500
SWE,58.7000,11.5500
COL,0.8620,-77.6720
SWE,58.7100,13.8200
SWE,58.8200,16.5000
SWE,58.7100,15.8200
COL,-4.1930,-69.9430
MNP,15.2136,145.7497
SWE,58.8200,12.4100
MNP,15.1833,145.7167
SWE,58.7200,15.0300
SWE,58.7200,13.8300
MNP,14.1333,145.1500
SWE,58.7200,14.1300
MNP,14.1717,145.2428
MNP,15.1167,145.7167
MNP,15.1333,145.7000
MNP,15.2167,145.7333
SWE,58.8200,17.3297
MNP,15.0000,145.6333
MNP,15.1167,145.7000
MNP,15.2167,145.7500
SWE,58.7400,15.3700
MNP,15.0000,145.6333
CRI,10.6000,-85.5330
SWE,58.8400,16.4200
CRI,9.9670,-83.0170
CRI,10.0100,-84.2600
SWE,58.7400,17.8700
SWE,58.8500,15.2800
CRI,8.9500,-83.4670
CRI,9.9670,-84.8330
SWE,58.8500,17.5500
CRI,9.9940,-84.2090
SWE,58.7500,16.5597
SWE,58.8500,15.1600
CAF,4.2200,15.7800
SWE,58.7900,15.1700
CAF,6.9300,15.5800
SWE,58.7800,16.1300
CAF,6.5000,18.2700
CAF,5.2700,17.6300
CAF,6.4800,17.4300
SWE,58.8900,15.7200
SWE,58.7800,12.1800
USA,19.7833,-155.1333
CAF,4.3800,18.5700
CAF,8.4000,20.6500
SWE,58.8700,16.6800
CAF,6.5300,21.9800
SWE,58.7800,16.9200
CAF,4.7300,22.8300
CAF,10.2800,22.7800
CAF,5.4000,26.5000
SWE,58.7900,14.3200
NOR,-79.2500,-147.5000
CAF,5.7700,20.6700
SWE,58.8700,12.5900
CAF,6.5000,23.2700
CAF,5.0200,21.2000
CAF,5.9670,15.6330
CAF,4.3980,18.5190
BRA,-3.5100,-49.2100
CAF,4.3170,21.1830
SWE,58.8800,14.3900
SWE,58.8800,14.9000
BRA,-3.8300,-49.1000
SWE,58.8800,11.8800
CUB,21.8670,-84.9500
SWE,58.8000,13.2500
CUB,23.1670,-82.3500
BRA,-3.8500,-50.4600
SWE,58.8100,12.1600
SWE,58.8800,14.4500
CUB,21.4000,-77.8500
CUB,20.2500,-74.1500
SWE,58.9700,14.9000
SWE,58.9500,18.2700
CUB,19.9000,-75.1500
BRA,-3.4200,-51.2600
CUB,22.0667,-84.1500
SWE,58.8900,17.1600
CPV,16.8830,-25.0000
CPV,14.9170,-23.6000
CPV,16.7410,-22.9490
CYP,34.8831,33.6331
SWE,58.9700,18.4500
CYP,34.9331,32.9167
CYP,34.6667,33.0497
SWE,58.8900,17.1900
CYP,35.1667,33.3500
SWE,58.9800,17.8400
SWE,58.8925,11.0058
CYP,35.0331,32.4331
SWE,58.9900,16.1800
CYP,35.0831,33.0167
CYP,35.1500,33.4000
SWE,58.9300,15.4500
CYP,34.7167,32.4831
SWE,58.9800,14.7900
SWE,58.9900,14.1100
SWE,58.9900,12.2600
DNK,56.7667,8.3167
BRA,-3.7200,-51.5700
DNK,56.2831,9.6167
BRA,-3.2000,-52.2000
SWE,59.0100,16.8800
DNK,55.4500,8.4000
SWE,58.9000,13.2400
DNK,55.8500,10.6000
DNK,55.7167,12.5667
SWE,59.0200,16.3700
DNK,55.6831,12.5831
DNK,55.6831,12.5331
SWE,59.0300,15.6900
DNK,55.3000,14.7831
DNK,55.2831,14.7831
SWE,59.6700,15.9600
SWE,58.9000,13.2500
SWE,59.0600,16.5900
BRA,-3.9200,-52.8800
DNK,54.9000,9.2700
SWE,59.0600,12.2200
SWE,58.9100,11.7700
DNK,54.9000,9.1331
SWE,59.0500,16.2197
DNK,54.9331,9.2500
SWE,59.0500,12.7000
SWE,58.9000,15.3700
DNK,55.8331,10.6167
SWE,59.0700,15.0500
SWE,58.9000,17.5700
SWE,59.0600,16.3997
DNK,57.0930,9.8490
BRA,-3.6200,-52.5400
SWE,58.9000,12.0400
SWE,59.0700,16.3700
BRA,-3.6800,-53.5500
DNK,55.0630,14.7600
SWE,59.0700,18.1200
DOM,15.3833,-61.3500
BRA,-3.8900,-54.3100
SWE,58.9200,15.3700
DOM,19.7500,-70.5500
SWE,59.0800,15.8200
BRA,-3.2300,-56.5900
SWE,58.9200,17.0300
SWE,59.0800,17.8600
BRA,-3.4000,-57.7200
SWE,58.9200,17.9200
SWE,59.0800,15.0700
SWE,58.9300,17.5400
BRA,-3.8200,-57.1800
SWE,59.1000,17.3200
SWE,58.9300,11.2000
DOM,18.5670,-68.3630
BRA,-3.9000,-57.5000
SWE,59.1000,14.3700
SWE,59.1800,17.9200
SWE,59.1200,18.1100
BRA,-2.9100,-59.0400
DOM,18.2510,-71.1200
SWE,58.9300,15.9300
BRA,-3.8200,-58.2900
DOM,18.4330,-69.8830
BRA,-3.8800,-59.0900
DOM,18.5000,-69.7500
BRA,-3.5800,-59.1300
SWE,59.1100,18.6500
BRA,-3.3100,-60.6100
SWE,59.1300,14.6500
BRA,-3.8900,-61.3700
SWE,59.1100,17.7197
BRA,-3.3300,-61.2100
SWE,59.1200,15.1500
BRA,-3.5800,-61.3800
SWE,59.1300,14.5300
SWE,59.1300,13.9800
SWE,59.1300,18.4100
SWE,59.2000,18.3700
SWE,59.1400,12.9400
SWE,59.2000,18.3300
SWE,59.1400,15.2800
BRA,-3.4200,-62.6800
SWE,59.2200,11.9900
ECU,-1.1000,-79.4670
SWE,59.1900,16.9100
SWE,59.2200,12.0800
SWE,59.1500,14.6800
SWE,59.2300,15.0500
SWE,59.1600,16.5100
SWE,59.2300,17.7197
SWE,59.1600,15.4700
SWE,59.1600,16.0597
SWE,59.2300,14.8800
SWE,59.2400,16.7500
SWE,59.2400,17.7800
SWE,59.2400,15.2900
SWE,59.1700,12.5500
SWE,59.1789,17.9125
SWE,59.1900,17.6300
SWE,59.1800,14.8600
SWE,59.2500,14.4700
SWE,59.2500,18.2800
SWE,59.1800,12.4800
SWE,59.2500,17.0900
SWE,59.2500,17.8000
SWE,59.2300,14.4500
SWE,59.2800,15.1600
SWE,59.2700,17.2300
SWE,59.2000,16.2800
SWE,59.2700,16.1200
BRA,-3.8800,-63.7900
SWE,59.2700,16.1300
SWE,59.2900,16.0797
SWE,59.3300,12.3100
SWE,59.2800,14.7000
SWE,59.3300,15.8200
SWE,59.2900,18.9200
SWE,59.3300,14.5500
BRA,-3.6400,-66.1000
SWE,59.3300,15.9600
SWE,59.2900,12.0500
SWE,59.3400,18.0597
SWE,59.3500,13.1100
BRA,-3.0800,-67.9300
SWE,59.2900,16.0100
SWE,59.3500,15.4800
BRA,-3.4500,-68.8000
SWE,59.3000,11.9300
SWE,59.3000,14.8983
SWE,59.3500,12.9600
SWE,59.3000,17.7197
SWE,59.3600,17.5200
ECU,-0.4900,-79.3600
